VOTER_ID,SET_NO,OPP_SEX,AGE,HH_ND,HH_NR,HH_NI,MED_AGE,NH_WHITE,NH_AA,NH_ASIAN,NH_MULT,HISP,COMM_LT10,COMM_609P,Y1,COMM_CAR,COMM_CP,COMM_PT,COMM_WALK,KIDS,M_MAR,F_MAR,ED_4COL,GENDER_F,GENDER_M,H_AFDLN3P,H_F1,H_M1,H_MFDLN3P,PARTY_D,PARTY_I,PARTY_R,VPP_08,VPP_12,VPR_08,VPR_10,VPR_12,VG_04,VG_06,VG_08,VG_10,VG_12,PP_PELIG,PR_PELIG,AP_PELIG,G_PELIG,E_PELIG,NL5G,NL3PR,NL5AP,NL2PP,REG_DAYS,UPSCALEBUY,UPSCALEMAL,UPSCALEFEM,BOOKBUYERI,FAMILYMAGA,FEMALEORIE,RELIGIOUSM,GARDENINGM,CULINARYIN,HEALTHFITN,DOITYOURSE,FINANCIALM,RELIGIOUSC,POLITICALC,MEDIANEDUC,CAND1S,CAND2S,Flyer,Flyer_reversed,I3,CAND1_UND,CAND2_UND,Y2,opposite,Partition
338865,2,0,68,1,0,0,39,37,55,2,1,6,35,4,22381,66,12,4,5,14,40,18,10,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2839,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,S,S,1,0,N,N,N,N,1,V
570438,2,0,37,0,1,2,45,87,4,4,3,3,11,7,95272,86,6,2,0,20,63,62,31,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,10,1,0,0,0,3933,0,0,1,2,1,0,0,0,0,1,0,1,1,1,14,U,S,1,0,Y,Y,N,Y,0,V
422026,3,0,34,2,0,0,33,42,17,0,1,39,11,2,46125,62,12,17,5,15,34,26,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,60,30,3,0,0,0,3794,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,L,S,1,0,N,N,N,Y,0,T
315016,2,0,22,0,1,2,37,54,37,1,7,2,21,5,50446,92,1,0,2,20,44,38,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,0,0,0,2,1,0,0,0,0,1,0,0,0,0,13,U,S,1,0,Y,Y,N,Y,0,T
223331,1,0,39,1,0,2,44,88,6,1,2,2,16,6,120417,74,7,0,9,21,56,50,54,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2393,0,0,0,1,0,0,0,0,0,1,0,0,0,0,15,U,U,1,0,Y,Y,Y,N,1,T
155190,2,0,41,1,0,0,32,67,12,14,2,5,9,5,125154,76,11,3,4,19,43,43,34,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,80,40,4,0,0,0,7820,0,0,1,2,1,0,0,0,0,1,0,0,1,1,12,U,S,1,0,N,Y,N,Y,0,T
251543,2,0,54,2,0,0,39,74,23,0,0,2,10,5,41477,85,6,1,3,17,58,43,10,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,10746,0,0,0,4,1,0,0,1,0,4,1,0,0,0,12,U,S,1,0,N,Y,N,N,1,V
228799,2,0,48,1,1,0,41,23,64,7,2,3,5,7,58950,76,5,11,3,25,50,54,15,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,50,100,80,100,90,5,3,4,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,12,U,U,1,0,N,Y,Y,N,1,V
235729,1,0,45,1,0,1,33,42,17,0,1,39,11,2,46125,62,12,17,5,15,34,26,12,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,50,33,40,100,70,5,1,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,U,L,1,0,N,Y,N,N,1,V
330772,2,0,78,1,0,0,34,58,32,2,2,6,15,20,59802,86,8,1,2,29,48,46,17,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,80,40,4,0,0,0,7867,0,0,0,2,1,0,0,0,0,1,0,0,1,1,12,L,S,1,0,N,N,N,Y,0,V
142979,1,0,87,0,3,0,45,87,4,4,3,3,11,7,95272,86,6,2,0,20,63,62,31,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,50,67,60,80,70,4,2,3,1,0,0,0,1,2,1,0,0,0,0,1,0,1,1,1,15,S,S,1,0,N,N,N,N,1,T
59130,1,0,52,5,1,0,34,63,29,4,0,3,7,15,92170,88,6,3,0,25,58,60,24,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,10,1,0,0,0,4900,0,0,1,2,1,0,0,0,0,1,0,0,1,1,13,S,S,1,0,N,N,N,N,1,T
439247,1,0,48,2,0,0,38,85,4,4,8,0,16,5,84333,84,8,4,1,11,52,50,44,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,33,20,100,60,5,1,1,0,5235,0,0,1,2,1,0,0,0,0,1,0,1,1,1,14,U,S,1,0,N,Y,N,Y,0,V
134050,3,0,59,2,0,1,33,42,17,0,1,39,11,2,46125,62,12,17,5,15,34,26,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,100,60,3,0,0,0,1994,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,L,S,1,0,N,N,N,Y,0,T
495175,3,0,47,3,1,2,44,88,6,1,2,2,16,6,120417,74,7,0,9,21,56,50,54,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,50,50,100,80,3,1,1,0,1975,0,0,0,1,0,0,0,0,0,1,0,0,0,0,16,U,L,1,0,N,Y,N,Y,0,T
183185,1,0,70,0,2,0,44,58,22,1,2,17,17,8,51544,76,11,5,1,24,48,51,15,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,100,67,80,75,78,3,2,4,2,2722,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,S,S,1,0,N,N,N,N,1,V
40394,1,0,64,1,2,0,32,67,12,14,2,5,9,5,125154,76,11,3,4,19,43,43,34,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,60,30,3,0,0,0,6551,0,0,1,2,1,0,0,0,0,1,0,0,1,1,12,L,S,1,0,N,N,N,Y,0,T
623158,3,0,59,0,0,1,37,54,37,1,7,2,21,5,50446,92,1,0,2,20,44,38,15,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230,0,0,0,2,1,0,0,0,0,1,0,0,0,0,12,U,L,1,0,Y,Y,N,Y,0,T
466316,2,0,32,0,2,0,36,78,5,12,1,3,13,6,57414,78,11,5,0,19,57,49,32,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,100,50,1,0,0,0,805,0,0,0,2,1,0,0,0,0,1,0,0,1,1,12,S,S,1,0,N,N,N,N,1,T
39598,1,0,39,2,0,0,32,67,12,14,2,5,9,5,125154,76,11,3,4,19,43,43,34,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1821,0,0,1,2,1,0,0,0,0,1,0,0,1,1,14,S,S,1,0,N,N,N,N,1,T
291256,1,0,27,5,1,0,33,42,17,0,1,39,11,2,46125,62,12,17,5,15,34,26,12,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,50,33,40,50,44,2,1,2,1,2702,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,L,S,1,0,N,N,N,Y,0,T
60872,1,0,29,0,1,0,44,88,6,1,2,2,16,6,120417,74,7,0,9,21,56,50,54,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,100,50,1,0,0,0,1006,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13,S,S,1,0,N,N,N,N,1,T
355934,3,0,36,3,0,1,25,62,26,7,2,2,9,12,58145,78,18,2,0,31,48,51,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6985,0,0,0,1,0,0,0,0,0,1,0,0,1,0,12,U,U,1,0,Y,Y,Y,N,1,T
141978,2,0,37,3,0,0,41,61,23,3,1,10,12,4,61152,90,9,0,0,20,65,59,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,60,30,3,0,0,0,5842,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,S,S,1,0,N,N,N,N,1,T
20078,2,0,48,2,0,0,32,64,30,4,0,2,4,8,81506,87,6,4,0,20,54,46,33,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,60,30,3,0,0,0,5349,0,0,0,2,1,0,0,0,0,1,0,0,1,1,12,L,S,1,0,N,N,N,Y,0,T
87274,2,0,44,0,2,0,46,87,8,0,0,5,10,1,56196,74,22,1,1,16,61,54,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,80,40,4,0,0,0,3490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,S,S,1,0,N,N,N,N,1,T
366695,1,0,27,3,0,0,55,72,21,1,1,5,5,7,41591,83,7,10,0,9,43,38,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33,13,1,0,0,0,2218,0,0,0,1,1,0,0,0,0,1,0,0,1,1,12,L,S,1,0,N,N,N,Y,0,V
436110,3,0,54,3,2,0,32,67,12,14,2,5,9,5,125154,76,11,3,4,19,43,43,34,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,60,30,3,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,1,1,14,L,S,1,0,N,N,N,Y,0,T
622119,1,0,50,1,1,0,32,67,12,14,2,5,9,5,125154,76,11,3,4,19,43,43,34,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,60,30,3,0,0,0,6348,0,0,1,2,1,0,0,0,0,1,0,0,1,1,15,S,S,1,0,N,N,N,N,1,V
226029,1,0,64,1,0,2,45,87,4,4,3,3,11,7,95272,86,6,2,0,20,63,62,31,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,50,100,80,100,90,5,3,4,1,0,0,0,1,2,1,0,0,0,0,1,0,1,1,1,14,L,S,1,0,N,N,N,Y,0,T
270200,3,0,41,0,0,1,34,63,29,4,0,3,7,15,92170,88,6,3,0,25,58,60,24,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,80,40,4,0,0,0,7930,0,0,1,2,1,0,0,0,0,1,0,0,1,1,13,L,U,1,0,Y,N,Y,Y,0,T
379863,2,0,58,0,0,1,32,67,12,14,2,5,9,5,125154,76,11,3,4,19,43,43,34,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20,10,1,0,0,0,14399,0,0,1,2,1,0,0,0,0,1,0,0,1,1,13,L,L,1,0,Y,N,N,Y,0,T
356483,2,0,51,0,0,4,32,67,12,14,2,5,9,5,125154,76,11,3,4,19,43,43,34,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,9285,0,0,1,2,1,0,0,0,0,1,0,0,1,1,14,S,S,1,0,Y,N,N,N,1,V
359469,2,0,54,0,1,1,50,89,3,6,1,1,23,7,76923,80,11,0,4,11,65,58,30,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,40,20,2,0,0,0,8128,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,L,S,1,0,Y,N,N,N,1,T
307376,1,0,86,1,1,0,46,87,8,0,0,5,10,1,56196,74,22,1,1,16,61,54,14,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,50,67,60,100,80,5,2,3,1,19542,0,1,0,8,4,0,0,3,1,4,3,5,1,1,12,U,S,1,0,N,Y,N,Y,0,T
408534,3,0,62,0,0,1,33,42,17,0,1,39,11,2,46125,62,12,17,5,15,34,26,12,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,6237,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,S,L,1,0,Y,N,N,Y,0,T
135420,2,0,50,1,0,0,46,87,8,0,0,5,10,1,56196,74,22,1,1,16,61,54,14,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,50,1,0,0,0,838,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,U,U,1,0,N,Y,Y,N,1,T
171678,2,0,77,2,0,0,45,87,4,4,3,3,11,7,95272,86,6,2,0,20,63,62,31,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,50,67,60,100,80,5,2,3,1,0,0,0,1,2,1,0,0,0,0,1,0,1,1,1,15,U,S,1,0,N,Y,N,Y,0,T
67273,3,0,22,4,0,0,44,78,12,0,2,9,4,14,67375,84,12,1,1,18,59,54,17,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1551,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,S,S,1,0,N,N,N,N,1,T
591380,3,0,67,0,2,0,53,97,2,0,0,1,16,0,94196,90,8,0,0,14,45,42,31,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,33,20,100,60,5,1,1,0,9285,0,0,1,2,1,0,0,0,0,1,0,0,1,1,12,S,S,1,0,N,N,N,N,1,V
579076,2,0,40,2,0,1,34,63,29,4,0,3,7,15,92170,88,6,3,0,25,58,60,24,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,75,33,3,0,0,0,3199,0,0,1,2,1,0,0,0,0,1,0,0,1,1,13,S,S,1,0,Y,N,N,N,1,V
144062,3,0,83,0,0,2,33,63,9,1,4,24,35,4,100145,57,36,1,0,11,41,45,13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,60,30,3,0,0,0,19512,0,0,0,1,1,0,0,0,0,1,0,0,0,0,12,S,L,1,0,Y,N,N,Y,0,T
177409,3,0,53,1,0,1,46,88,2,4,3,3,8,2,84476,90,6,0,0,20,71,60,37,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,50,33,40,100,70,5,1,2,1,7811,0,0,0,2,1,0,0,0,0,1,0,0,1,1,14,L,S,1,0,N,N,N,Y,0,T
354102,2,0,38,2,0,0,41,23,64,7,2,3,5,7,58950,76,5,11,3,25,50,54,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,100,50,2,0,0,0,1706,0,0,0,1,1,0,0,0,0,1,0,0,1,1,12,U,L,1,0,N,Y,N,Y,0,T
605188,3,0,54,2,1,0,32,67,12,14,2,5,9,5,125154,76,11,3,4,19,43,43,34,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,100,0,40,100,70,5,0,2,2,10046,0,0,1,2,1,0,0,0,0,1,0,0,1,1,12,S,S,1,0,N,N,N,N,1,T
56756,2,0,48,1,0,0,41,23,64,7,2,3,5,7,58950,76,5,11,3,25,50,54,15,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,100,1,0,0,0,508,0,0,0,1,1,0,0,0,0,1,0,0,1,1,11,U,S,1,0,N,Y,N,Y,0,V
313178,2,0,77,4,0,0,41,23,64,7,2,3,5,7,58950,76,5,11,3,25,50,54,15,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,50,100,80,100,90,5,3,4,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,12,L,S,1,0,N,N,N,Y,0,T
53164,1,0,64,2,0,0,32,67,12,14,2,5,9,5,125154,76,11,3,4,19,43,43,34,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,50,0,20,100,60,5,0,1,1,0,0,0,1,2,1,0,0,0,0,1,0,0,1,1,15,U,U,1,0,N,Y,Y,N,1,V
375577,1,0,65,1,0,0,38,85,4,4,8,0,16,5,84333,84,8,4,1,11,52,50,44,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,100,60,100,80,5,3,3,0,13760,0,1,1,9,4,1,0,3,1,9,2,1,1,1,15,U,U,1,0,N,Y,Y,N,1,V
250153,2,0,63,1,1,0,41,61,23,3,1,10,12,4,61152,90,9,0,0,20,65,59,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,50,1,0,0,0,1204,0,0,0,1,0,0,0,0,0,1,0,0,0,1,13,U,L,1,0,N,Y,N,Y,0,T
93377,3,0,73,2,0,1,52,92,1,6,0,1,1,5,176953,85,1,4,0,20,81,73,60,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,50,100,80,100,90,5,3,4,1,0,0,0,1,2,1,0,0,0,0,1,0,1,1,1,16,L,S,1,0,N,N,N,Y,0,T
392224,1,0,85,1,0,0,56,98,0,0,2,1,15,10,64750,96,0,0,0,4,59,74,26,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,10046,0,0,0,1,1,0,0,0,0,1,0,0,0,0,13,U,S,1,0,N,Y,N,Y,0,T
615694,1,0,78,1,0,0,33,42,17,0,1,39,11,2,46125,62,12,17,5,15,34,26,12,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,50,67,60,100,80,5,2,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,U,S,1,0,N,Y,N,Y,0,T
441703,1,0,27,0,1,3,38,85,4,4,8,0,16,5,84333,84,8,4,1,11,52,50,44,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,100,38,3,0,0,0,2248,0,0,1,2,1,0,0,0,0,1,0,1,1,1,15,S,L,1,0,N,N,N,Y,0,V
366249,1,0,35,0,1,0,39,37,55,2,1,6,35,4,22381,66,12,4,5,14,40,18,10,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,40,20,2,0,0,0,6221,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,S,S,1,0,N,N,N,N,1,V
72339,2,0,71,1,0,0,38,85,4,4,8,0,16,5,84333,84,8,4,1,11,52,50,44,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,40,20,2,0,0,0,3746,0,0,1,2,1,0,0,0,0,1,0,1,1,1,12,L,S,1,0,N,N,N,Y,0,T
432644,3,0,56,2,0,0,34,63,29,4,0,3,7,15,92170,88,6,3,0,25,58,60,24,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,1,1,12,S,S,1,0,N,N,N,N,1,T
63637,2,0,66,2,0,2,38,85,4,4,8,0,16,5,84333,84,8,4,1,11,52,50,44,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,11,1,0,0,0,2798,0,0,1,2,1,0,0,0,0,1,0,1,1,1,12,L,S,1,0,N,N,N,Y,0,T
405042,1,0,81,0,1,0,50,89,3,6,1,1,23,7,76923,80,11,0,4,11,65,58,30,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,33,20,100,60,5,1,1,0,21034,0,0,0,1,1,0,0,0,0,1,0,0,0,0,13,S,S,1,0,N,N,N,N,1,V
245265,1,0,52,0,2,0,50,89,3,6,1,1,23,7,76923,80,11,0,4,11,65,58,30,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,33,20,100,60,5,1,1,0,5692,0,0,0,1,0,0,0,0,0,0,0,2,0,0,13,S,S,1,0,N,N,N,N,1,T
312016,3,0,46,2,0,0,25,62,26,7,2,2,9,12,58145,78,18,2,0,31,48,51,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1343,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,S,S,1,0,N,N,N,N,1,V
417211,2,0,54,2,0,0,36,78,5,12,1,3,13,6,57414,78,11,5,0,19,57,49,32,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,7869,0,0,0,2,1,0,0,0,0,1,0,0,1,1,12,U,L,1,0,N,Y,N,Y,0,T
36107,2,0,27,0,1,1,46,87,8,0,0,5,10,1,56196,74,22,1,1,16,61,54,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,S,S,1,0,N,N,N,N,1,V
104311,3,0,64,0,1,2,38,85,4,4,8,0,16,5,84333,84,8,4,1,11,52,50,44,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,50,33,40,100,70,5,1,2,1,7279,0,0,1,2,1,0,0,0,0,1,0,1,1,1,14,S,S,1,0,N,N,N,N,1,T
509051,3,0,57,0,2,1,37,61,34,0,0,4,26,2,59954,79,21,0,0,7,20,64,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,100,50,5,0,0,0,13668,0,0,0,1,0,0,0,0,0,1,0,0,1,1,12,S,S,1,0,Y,N,N,N,1,V
484359,3,0,69,0,0,2,50,89,3,6,1,1,23,7,76923,80,11,0,4,11,65,58,30,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,50,1,0,0,0,1131,0,0,0,0,1,0,0,1,1,1,0,2,0,1,12,S,S,1,0,Y,N,N,N,1,T
231561,1,0,42,2,0,0,38,76,17,1,1,4,8,18,73618,86,9,2,1,29,71,59,13,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,67,25,2,0,0,0,2191,0,0,0,1,1,0,0,0,0,1,0,0,0,0,12,U,L,1,0,N,Y,N,Y,0,T
321857,3,0,75,1,0,0,32,64,30,4,0,2,4,8,81506,87,6,4,0,20,54,46,33,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,50,22,2,0,0,0,3408,0,0,0,2,1,0,0,0,0,1,0,0,1,1,13,L,S,1,0,N,N,N,Y,0,V
472196,2,0,63,2,0,0,41,23,64,7,2,3,5,7,58950,76,5,11,3,25,50,54,15,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,1,50,33,40,80,60,4,1,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,12,L,S,1,0,N,N,N,Y,0,T
41536,2,0,70,4,0,0,50,88,5,4,2,0,18,10,90972,87,4,2,1,17,59,49,40,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,50,67,60,100,80,5,2,3,1,0,0,0,0,2,1,0,0,0,0,1,0,0,1,1,15,U,S,1,0,N,Y,N,Y,0,T
458738,3,0,31,2,1,1,46,87,8,0,0,5,10,1,56196,74,22,1,1,16,61,54,14,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247,0,0,0,2,3,0,0,0,0,1,2,0,0,0,12,U,S,1,0,Y,Y,N,N,1,T
217975,1,0,25,0,0,3,50,89,3,6,1,1,23,7,76923,80,11,0,4,11,65,58,30,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50,25,1,0,0,0,1932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,S,S,1,0,Y,N,N,N,1,V
56164,1,0,67,6,0,1,25,62,26,7,2,2,9,12,58145,78,18,2,0,31,48,51,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,50,1,0,0,0,732,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13,S,S,1,0,Y,N,N,N,1,T
562745,2,0,22,0,3,1,44,88,9,2,1,0,6,15,50156,71,12,0,0,18,55,47,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,916,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,S,L,1,0,N,N,N,Y,0,T
470627,1,0,25,1,1,1,34,58,27,3,6,6,6,6,51797,92,5,1,1,19,42,36,17,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50,33,1,0,0,0,1257,0,0,0,1,0,0,0,0,0,1,0,0,1,1,12,L,S,1,0,N,N,N,Y,0,T
162588,1,0,39,0,0,1,46,87,8,0,0,5,10,1,56196,74,22,1,1,16,61,54,14,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,10,1,0,0,0,5971,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,L,L,1,0,Y,N,N,N,1,T
583026,3,0,19,1,3,0,38,85,4,4,8,0,16,5,84333,84,8,4,1,11,52,50,44,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762,0,0,1,2,1,0,0,0,0,1,0,1,1,1,15,S,S,1,0,N,N,N,N,1,T
302537,2,0,60,0,1,0,34,63,29,4,0,3,7,15,92170,88,6,3,0,25,58,60,24,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,100,60,3,0,0,0,1985,0,0,1,2,1,0,0,0,0,1,0,0,1,1,12,S,S,1,0,N,N,N,N,1,V
631462,1,0,28,0,0,3,38,85,4,4,8,0,16,5,84333,84,8,4,1,11,52,50,44,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,60,30,3,0,0,0,3459,0,0,1,2,1,0,0,0,0,1,0,1,1,1,15,S,S,1,0,Y,N,N,N,1,T
583843,3,0,87,1,0,0,50,88,5,4,2,0,18,10,90972,87,4,2,1,17,59,49,40,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,33,20,33,25,1,1,1,0,2190,0,0,0,2,1,0,0,0,0,1,0,0,1,1,16,L,S,1,0,N,N,N,Y,0,T
450454,2,0,46,1,0,1,40,42,45,1,2,7,5,13,57830,69,8,19,0,11,24,34,30,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13,U,S,1,0,Y,Y,N,Y,0,T
251719,3,0,47,2,0,0,50,89,3,6,1,1,23,7,76923,80,11,0,4,11,65,58,30,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,100,100,100,100,1,1,1,0,1215,0,0,0,1,1,0,0,0,0,1,0,0,0,0,13,U,U,1,0,N,Y,Y,N,1,V
223891,2,0,59,3,1,0,38,88,0,0,1,12,13,9,54861,95,2,2,0,22,61,69,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,80,40,4,0,0,0,4961,0,0,0,1,0,0,0,0,0,1,0,0,0,0,12,S,S,1,0,N,N,N,N,1,T
516308,1,0,59,4,0,0,34,58,32,2,2,6,15,20,59802,86,8,1,2,29,48,46,17,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,50,67,60,100,80,5,2,3,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,12,L,S,1,0,N,N,N,Y,0,T
